code_source	entity_source_pk_value	code_dataset	count_min	count_max	cd_nom	nom_cite	meta_v_taxref	sample_number_proof	digital_proof	non_digital_proof	altitude_min	altitude_max	geom_4326	geom_point	geom_local	date_min	date_max	validation_comment	observers	comment_description	meta_validation_date	meta_create_date	last_action
CEN_PACA_EXPORT	96495756	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1994-01-09 00:00:00	1994-01-09 00:00:00		KAYSER Yves	ad ; fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595425	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1994-06-24 00:00:00	1994-06-24 00:00:00		KAYSER Yves	juv	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495767	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1994-07-28 00:00:00	1994-07-28 00:00:00		KAYSER Yves	juv	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495690	DFCP	3	3	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1996-01-19 00:00:00	1996-01-19 00:00:00		BLASCO André	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495672	DFCP	4	4	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1995-12-21 00:00:00	1995-12-21 00:00:00		BLASCO André	Dortoir de Goélands leucophés	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595615	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	01010000206A080000AE47E1BAE09C2941F6285CFFD8D95741	1995-12-03 00:00:00	1995-12-03 00:00:00		THIBAULT Marc	3° hiver	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495686	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	01010000206A080000AE47E1BAE09C2941F6285CFFD8D95741	1995-04-11 00:00:00	1995-04-11 00:00:00		BLASCO André		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495681	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1994-12-10 00:00:00	1994-12-10 00:00:00		BLASCO André	1 ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595814	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1986-02-09 00:00:00	1986-02-09 00:00:00		BAYLE Patrick		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595538	DFCP	4	4	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1996-03-03 00:00:00	1996-03-03 00:00:00		DEFOS-DU-RAU Pierre		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595609	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1996-04-11 00:00:00	1996-04-11 00:00:00		THIBAULT Marc	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595554	DFCP	3	3	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-03-17 00:00:00	1996-03-17 00:00:00		DEFOS-DU-RAU Pierre	1 1°H, 1 2 ; 1 1°hiv., 1 2°année, 1ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595529	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-08-24 00:00:00	1996-08-24 00:00:00		DEFOS-DU-RAU Pierre	adulte	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595589	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-10-04 00:00:00	1995-10-04 00:00:00		THIBAULT Marc	ad graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595605	DFCP	4	4	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-01-07 00:00:00	1996-01-07 00:00:00		THIBAULT Marc		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595618	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-02-10 00:00:00	1996-02-10 00:00:00		THIBAULT Marc	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595606	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-04-19 00:00:00	1995-04-19 00:00:00		THIBAULT Marc		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595598	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-10-27 00:00:00	1996-10-27 00:00:00		THIBAULT Marc		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595620	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-09-28 00:00:00	1996-09-28 00:00:00		THIBAULT Marc	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595445	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1985-11-10 00:00:00	1985-11-10 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595451	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1991-05-11 00:00:00	1991-05-11 00:00:00		MISIEK Pascal	1ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495702	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E610000066DAFE9595C61040462575029AC84540	0101000020E610000066DAFE9595C61040462575029AC84540	01010000206A080000C3F5281C884E2841333333B3E5EF5741	1996-11-22 00:00:00	1996-11-22 00:00:00		KAYSER Yves	intermedius adulte	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595701	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000009CA73AE466F81640B22E6EA301DC4540	0101000020E61000009CA73AE466F81640B22E6EA301DC4540	01010000206A080000000000006A1B2C410000000064035841	1992-03-21 00:00:00	1992-03-21 00:00:00		TARDIEU Claude		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495732	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000007E3A1E33501913406688635DDCAE4540	0101000020E61000007E3A1E33501913406688635DDCAE4540	01010000206A080000DBF97E6A15C1294114AE4791EFDA5741	1996-11-21 00:00:00	1996-11-21 00:00:00		KAYSER Yves	adultes	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96685628	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E61000006B0E10CCD10313400AD7A3703D324640	0101000020E61000006B0E10CCD10313400AD7A3703D324640	01010000206A080000B81E85EBFF9F2941333333D3404A5841	1993-08-12 00:00:00	1993-08-12 00:00:00		OLIOSO Georges	adulte	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495687	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E610000011AAD4EC813613406FF085C954B14540	0101000020E610000011AAD4EC813613406FF085C954B14540	01010000206A0800001D5A647BC2D22941CDCCCCDC14DD5741	1996-01-08 00:00:00	1996-01-08 00:00:00		BLASCO André	fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96495694	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E610000011AAD4EC813613406FF085C954B14540	0101000020E610000011AAD4EC813613406FF085C954B14540	01010000206A0800001D5A647BC2D22941CDCCCCDC14DD5741	1996-01-09 00:00:00	1996-01-09 00:00:00		BLASCO André	LARFUSFUS	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595825	DFCP	3	3	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000BF60376C5BF41340D26F5F07CEC14540	0101000020E6100000BF60376C5BF41340D26F5F07CEC14540	01010000206A0800008195438B56452A413333334366EB5741	1995-11-24 00:00:00	1995-11-24 00:00:00		BAYLE Patrick	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595657	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000514EB4AB90121340143FC6DCB52C4640	0101000020E6100000514EB4AB90121340143FC6DCB52C4640	01010000206A080000A4703D4ACCA92941D7A370BD97455841	1996-04-07 00:00:00	1996-04-07 00:00:00		OLIOSO Georges	passe	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595632	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	01010000206A0800000000000082BD2C4100000000472D5841	1996-03-17 00:00:00	1996-03-17 00:00:00		REYNAUD Patrice		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595658	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000F0164850FC98134022FDF675E0344640	0101000020E6100000F0164850FC98134022FDF675E0344640	01010000206A0800000000000032FA294100000000BF4C5841	1989-03-27 00:00:00	1989-03-27 00:00:00		OLIOSO Georges	passent	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595491	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-03-12 00:00:00	1989-03-12 00:00:00		BOET Maurice	gr. ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595501	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-04-12 00:00:00	1996-04-12 00:00:00		BOET Maurice		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595493	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-03-13 00:00:00	1989-03-13 00:00:00		BOET Maurice	gr. ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595513	DFCP	6	6	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-04-14 00:00:00	1996-04-14 00:00:00		BOET Maurice	4im2ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595508	DFCP	4	4	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-04-17 00:00:00	1996-04-17 00:00:00		BOET Maurice	3 ad1im ; 3ad+1im graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595492	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1994-09-19 00:00:00	1994-09-19 00:00:00		BOET Maurice	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595494	DFCP	3	3	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-03-20 00:00:00	1996-03-20 00:00:00		BOET Maurice		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595504	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-02-22 00:00:00	1996-02-22 00:00:00		BOET Maurice	1ad1sub ; graellsii 1 ad + 1 subad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595489	DFCP	12	12	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1993-04-24 00:00:00	1993-04-24 00:00:00		BOET Maurice	en mer	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595487	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-05-30 00:00:00	1996-05-30 00:00:00		BOET Maurice		2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595447	DFCP	5	5	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-04-01 00:00:00	1986-04-01 00:00:00		MISIEK Pascal	2 fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595476	DFCP	21	21	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-04-06 00:00:00	1986-04-06 00:00:00		MISIEK Pascal	5 graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595478	DFCP	5	5	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-04-16 00:00:00	1986-04-16 00:00:00		MISIEK Pascal	1 graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595467	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-19 00:00:00	1986-03-19 00:00:00		MISIEK Pascal	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595474	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-21 00:00:00	1986-03-21 00:00:00		MISIEK Pascal	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595480	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-22 00:00:00	1986-03-22 00:00:00		MISIEK Pascal	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595462	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-24 00:00:00	1986-03-24 00:00:00		MISIEK Pascal	fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595446	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-27 00:00:00	1986-03-27 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595473	DFCP	9	9	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-31 00:00:00	1986-03-31 00:00:00		MISIEK Pascal	2 fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595486	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1995-09-09 00:00:00	1995-09-09 00:00:00		BOET Maurice	ad ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595506	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-09-13 00:00:00	1996-09-13 00:00:00		BOET Maurice	ad ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595488	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-07-17 00:00:00	1996-07-17 00:00:00		BOET Maurice	ad ; fuscus	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595502	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-07-18 00:00:00	1996-07-18 00:00:00		BOET Maurice	ad ; fuscus	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595497	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1995-09-28 00:00:00	1995-09-28 00:00:00		BOET Maurice	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595464	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-03-01 00:00:00	1991-03-01 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595454	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-05-17 00:00:00	1986-05-17 00:00:00		MISIEK Pascal	1ad1im	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595471	DFCP	13	13	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-03-25 00:00:00	1991-03-25 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595448	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1990-12-27 00:00:00	1990-12-27 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595479	DFCP	10	10	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1984-04-05 00:00:00	1984-04-05 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595461	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-05-12 00:00:00	1989-05-12 00:00:00		MISIEK Pascal	fuscus+graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595459	DFCP	1	1	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1981-03-13 00:00:00	1981-03-13 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595455	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-01-21 00:00:00	1989-01-21 00:00:00		MISIEK Pascal		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595449	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-12-21 00:00:00	1991-12-21 00:00:00		MISIEK Pascal	2ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595470	DFCP	2	2	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-05-23 00:00:00	1989-05-23 00:00:00		MISIEK Pascal	fuscus+graellsii	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96595477	DFCP	4	4	3297	LARFUS	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1994-04-24 00:00:00	1994-04-24 00:00:00		MISIEK Pascal	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	I
